AERONET Version 3; 
Waskesiu
Version 3: AOD Level 1.5
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
Contact: PI=Ihab_Abboud_and_Vitali_Fioletov; PI Email=ihab.abboud@canada.ca_and_vitali.fioletov@canada.ca
All Points,UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
10:01:2020,18:45:53,10,10.781863,0.031877,0.027660,0.033970,-999.000000,-999.000000,0.045394,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.075789,-999.000000,-999.000000,0.066225,-999.000000,-999.000000,0.069820,0.068241,0.176438,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.010999,0.005098,0.005053,-999.000000,-999.000000,0.004927,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.006896,-999.000000,-999.000000,0.004226,-999.000000,-999.000000,0.004169,0.006694,0.010926,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.127392,-0.283522,1.027939,1.454508,0.131827,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,76.005014,4.072098,-17.400000,356.289725,0.084592,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,18:48:53,10,10.783947,0.030179,0.027635,0.034272,-999.000000,-999.000000,0.045546,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.075894,-999.000000,-999.000000,0.066227,-999.000000,-999.000000,0.069611,0.068062,0.175373,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002711,0.002539,0.002121,-999.000000,-999.000000,0.001298,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002289,-999.000000,-999.000000,0.001563,-999.000000,-999.000000,0.002791,0.003551,0.004247,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.115222,-0.299577,1.020425,1.441261,0.120811,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,75.960190,4.059775,-17.400000,356.290821,0.084592,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,18:51:54,10,10.786042,0.032164,0.026743,0.033034,-999.000000,-999.000000,0.044430,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.074211,-999.000000,-999.000000,0.064689,-999.000000,-999.000000,0.068135,0.066136,0.176582,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.014962,0.003799,0.004405,-999.000000,-999.000000,0.003599,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005196,-999.000000,-999.000000,0.003176,-999.000000,-999.000000,0.002435,0.004641,0.008349,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.133998,-0.295710,1.024358,1.466597,0.102339,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,75.920625,4.048961,-17.400000,356.291924,0.084592,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,18:55:14,10,10.788356,0.035487,0.026769,0.032951,-999.000000,-999.000000,0.043848,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.073198,-999.000000,-999.000000,0.064287,-999.000000,-999.000000,0.067921,0.065787,0.175105,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.008045,0.002292,0.001927,-999.000000,-999.000000,0.002186,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003029,-999.000000,-999.000000,0.001783,-999.000000,-999.000000,0.001038,0.002826,0.004225,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.127180,-0.257491,1.037364,1.446888,0.106979,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,75.883344,4.038824,-17.400000,356.293142,0.084592,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,19:00:52,10,10.792269,0.032257,0.026273,0.032531,-999.000000,-999.000000,0.043643,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.073299,-999.000000,-999.000000,0.064118,-999.000000,-999.000000,0.067384,0.065431,0.176080,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005417,0.003684,0.003518,-999.000000,-999.000000,0.002636,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003759,-999.000000,-999.000000,0.002683,-999.000000,-999.000000,0.003461,0.003791,0.006349,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.144094,-0.291492,1.044872,1.472366,0.094577,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,75.835729,4.025951,-17.400000,356.295200,0.084593,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,19:09:56,10,10.798565,0.034004,0.025903,0.032598,-999.000000,-999.000000,0.043342,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.072292,-999.000000,-999.000000,0.063169,-999.000000,-999.000000,0.066212,0.064270,0.172875,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000441,0.002787,0.003015,-999.000000,-999.000000,0.002225,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002677,-999.000000,-999.000000,0.002088,-999.000000,-999.000000,0.003597,0.004039,0.002971,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.119002,-0.305126,1.025459,1.443854,0.082434,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,75.799786,4.016290,-17.700000,356.298513,0.084593,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,19:21:57,10,10.806910,0.035324,0.024303,0.030402,-999.000000,-999.000000,0.040717,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068515,-999.000000,-999.000000,0.059268,-999.000000,-999.000000,0.062121,0.059189,0.171946,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.008634,0.001587,0.001841,-999.000000,-999.000000,0.001076,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001600,-999.000000,-999.000000,0.001766,-999.000000,-999.000000,0.002727,0.002712,0.003892,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.132883,-0.341056,1.028256,1.472853,0.013378,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,75.829596,4.024300,-17.700000,356.302903,0.084594,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,19:30:54,10,10.813125,0.033502,0.025973,0.032171,-999.000000,-999.000000,0.042265,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.070480,-999.000000,-999.000000,0.060627,-999.000000,-999.000000,0.063449,0.061184,0.168436,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.014026,0.002296,0.002512,-999.000000,-999.000000,0.002430,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003907,-999.000000,-999.000000,0.002204,-999.000000,-999.000000,0.000838,0.003373,0.006347,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.085585,-0.366678,0.994775,1.422514,0.051672,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,75.909096,4.045820,-17.800000,356.306173,0.084595,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,19:33:52,10,10.815185,0.035532,0.024887,0.030741,-999.000000,-999.000000,0.040888,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068355,-999.000000,-999.000000,0.059261,-999.000000,-999.000000,0.061867,0.059000,0.168427,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.010839,0.001938,0.002116,-999.000000,-999.000000,0.002273,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003384,-999.000000,-999.000000,0.001813,-999.000000,-999.000000,0.001207,0.002935,0.006366,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.114874,-0.347976,1.016124,1.448772,0.000427,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,75.946213,4.055948,-17.500000,356.307257,0.084595,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,19:36:53,10,10.817280,0.029962,0.024965,0.030861,-999.000000,-999.000000,0.041038,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.069134,-999.000000,-999.000000,0.059193,-999.000000,-999.000000,0.061200,0.058908,0.168292,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.008376,0.003554,0.003458,-999.000000,-999.000000,0.003101,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004616,-999.000000,-999.000000,0.002788,-999.000000,-999.000000,0.002742,0.003868,0.006615,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.114194,-0.428350,1.011393,1.462528,-0.004846,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,75.989436,4.067807,-17.500000,356.308360,0.084595,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,19:39:55,10,10.819387,0.032498,0.025718,0.031551,-999.000000,-999.000000,0.041303,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068915,-999.000000,-999.000000,0.059566,-999.000000,-999.000000,0.062181,0.059786,0.167657,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.008400,0.000777,0.000954,-999.000000,-999.000000,0.000688,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000897,-999.000000,-999.000000,0.000744,-999.000000,-999.000000,0.002047,0.001230,0.001277,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.087121,-0.359035,1.005447,1.417313,0.030421,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,76.038460,4.081343,-17.400000,356.309468,0.084595,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,19:42:50,10,10.821412,0.030921,0.025179,0.030999,-999.000000,-999.000000,0.041013,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068733,-999.000000,-999.000000,0.059083,-999.000000,-999.000000,0.061781,0.059532,0.167799,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.006242,0.004151,0.004226,-999.000000,-999.000000,0.003204,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004900,-999.000000,-999.000000,0.003629,-999.000000,-999.000000,0.003893,0.004909,0.006727,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.102742,-0.372273,1.005907,1.443988,0.045520,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,76.090847,4.095909,-17.400000,356.310534,0.084596,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,19:45:52,10,10.823519,-999.000000,0.023264,0.028939,-999.000000,-999.000000,0.039059,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.065870,-999.000000,-999.000000,0.057260,-999.000000,-999.000000,0.059761,0.056461,0.166938,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001039,0.000948,-999.000000,-999.000000,0.000603,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000373,-999.000000,-999.000000,0.000699,-999.000000,-999.000000,0.001461,0.000970,0.001005,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.152357,-0.339485,1.043191,1.490519,-0.035411,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,76.150773,4.112701,-17.300000,356.311642,0.084596,14:01:2020,8,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,19:51:52,10,10.827685,0.029928,0.024512,0.030292,-999.000000,-999.000000,0.039785,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.066691,-999.000000,-999.000000,0.057950,-999.000000,-999.000000,0.060861,0.057968,0.166424,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003104,0.003860,0.003998,-999.000000,-999.000000,0.003648,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003674,-999.000000,-999.000000,0.003204,-999.000000,-999.000000,0.004641,0.005452,0.004584,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.105349,-0.317708,1.027251,1.431618,0.020289,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,76.285597,4.150996,-17.300000,356.313834,0.084596,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,19:57:26,10,10.831551,0.026522,0.024681,0.030464,-999.000000,-999.000000,0.039927,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.067099,-999.000000,-999.000000,0.057598,-999.000000,-999.000000,0.060185,0.057840,0.166573,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.009171,0.002016,0.001729,-999.000000,-999.000000,0.001852,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003883,-999.000000,-999.000000,0.001592,-999.000000,-999.000000,0.001467,0.003094,0.006014,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.093617,-0.379932,1.010205,1.432663,0.032679,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,76.429934,4.192802,-17.200000,356.315868,0.084597,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,20:03:52,10,10.836019,0.025349,0.024225,0.029728,-999.000000,-999.000000,0.038986,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.065891,-999.000000,-999.000000,0.056725,-999.000000,-999.000000,0.059334,0.057043,0.166491,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003855,0.001748,0.001563,-999.000000,-999.000000,0.000773,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001435,-999.000000,-999.000000,0.001330,-999.000000,-999.000000,0.001687,0.001438,0.001992,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.107456,-0.365770,1.030027,1.444175,0.038293,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,76.619657,4.249067,-17.000000,356.318219,0.084597,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,20:09:51,10,10.840174,0.025434,0.023887,0.029517,-999.000000,-999.000000,0.038560,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.065147,-999.000000,-999.000000,0.055978,-999.000000,-999.000000,0.058810,0.056328,0.166195,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005191,0.003268,0.002826,-999.000000,-999.000000,0.002822,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004177,-999.000000,-999.000000,0.002204,-999.000000,-999.000000,0.002537,0.003445,0.005380,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.099666,-0.356281,1.025496,1.436784,0.042375,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,76.817979,4.309538,-16.900000,356.320405,0.084597,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,20:12:56,10,10.842315,0.023957,0.024648,0.029834,-999.000000,-999.000000,0.039092,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.065301,-999.000000,-999.000000,0.056054,-999.000000,-999.000000,0.058619,0.056375,0.165571,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003460,0.002839,0.001691,-999.000000,-999.000000,0.002131,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003667,-999.000000,-999.000000,0.001601,-999.000000,-999.000000,0.002120,0.002732,0.007069,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.082796,-0.376915,0.995049,1.421108,0.038700,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,76.928344,4.343949,-16.800000,356.321532,0.084598,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,20:22:39,10,10.849063,0.024800,0.023495,0.028952,-999.000000,-999.000000,0.037505,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.063272,-999.000000,-999.000000,0.054775,-999.000000,-999.000000,0.058149,0.055532,0.163371,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003460,0.001692,0.000791,-999.000000,-999.000000,0.001001,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001233,-999.000000,-999.000000,0.000625,-999.000000,-999.000000,0.001060,0.001791,0.004054,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.094189,-0.290948,1.036130,1.419332,0.074223,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,77.312081,4.468032,-17.200000,356.325082,0.084598,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:01:2020,20:37:22,10,10.859282,0.022543,0.023612,0.028727,-999.000000,-999.000000,0.037788,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.063271,-999.000000,-999.000000,0.054938,-999.000000,-999.000000,0.058171,0.055868,0.161098,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000917,0.001281,0.001280,-999.000000,-999.000000,0.001135,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002210,-999.000000,-999.000000,0.001816,-999.000000,-999.000000,0.002433,0.002215,0.001777,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.104590,-0.290007,1.022983,1.432210,0.084554,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,77.995355,4.707576,-17.100000,356.330459,0.084599,14:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
