AERONET Version 3; 
Waskesiu
Version 3: AOD Level 1.0
The following data are unscreened and may not have final calibration applied.
Contact: PI=Ihab_Abboud_and_Vitali_Fioletov; PI Email=ihab.abboud@canada.ca_and_vitali.fioletov@canada.ca
All Points,UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
05:01:2020,17:03:55,5,5.711053,0.011302,0.021819,0.027098,-999.000000,-999.000000,0.036660,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.060376,-999.000000,-999.000000,0.057266,-999.000000,-999.000000,0.064159,0.061454,0.274481,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000618,0.000808,0.000739,-999.000000,-999.000000,0.000851,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001089,-999.000000,-999.000000,0.001132,-999.000000,-999.000000,0.002037,0.002811,0.002648,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.209905,0.233886,1.151062,1.450775,0.306148,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,81.082797,6.210110,-10.600000,353.621727,0.084101,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,17:09:51,5,5.715174,0.011879,0.023390,0.028669,-999.000000,-999.000000,0.038047,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.062731,-999.000000,-999.000000,0.058458,-999.000000,-999.000000,0.064794,0.062683,0.267086,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000593,0.000791,0.000767,-999.000000,-999.000000,0.000675,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000669,-999.000000,-999.000000,0.000399,-999.000000,-999.000000,0.001352,0.002079,0.002607,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.167089,0.131108,1.119998,1.419236,0.298903,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,80.670145,5.956733,-10.400000,353.623895,0.084101,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,17:11:56,5,5.716620,0.011824,0.023511,0.028462,-999.000000,-999.000000,0.038188,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.062691,-999.000000,-999.000000,0.058438,-999.000000,-999.000000,0.064276,0.061974,0.265757,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000883,0.002886,0.003059,-999.000000,-999.000000,0.002934,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004411,-999.000000,-999.000000,0.002307,-999.000000,-999.000000,0.002483,0.003936,0.005792,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.174306,0.103646,1.109648,1.430351,0.255045,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,80.529354,5.874872,-10.200000,353.624656,0.084102,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,17:22:12,5,5.723750,0.012262,0.022925,0.028294,-999.000000,-999.000000,0.037776,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.062866,-999.000000,-999.000000,0.058472,-999.000000,-999.000000,0.064608,0.062076,0.266172,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001085,0.000624,0.000204,-999.000000,-999.000000,0.000384,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000332,-999.000000,-999.000000,0.000485,-999.000000,-999.000000,0.000780,0.001063,0.002209,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.189155,0.112788,1.139658,1.446983,0.260722,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,79.867359,5.517921,-10.400000,353.628407,0.084102,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,17:31:04,5,5.729907,0.012787,0.023677,0.029136,-999.000000,-999.000000,0.038461,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.063747,-999.000000,-999.000000,0.058779,-999.000000,-999.000000,0.064316,0.061553,0.267373,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000468,0.000441,0.000983,-999.000000,-999.000000,0.001338,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001506,-999.000000,-999.000000,0.000919,-999.000000,-999.000000,0.000217,0.001828,0.002711,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.157564,0.045633,1.112831,1.419632,0.206162,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,79.339240,5.262522,-10.200000,353.631647,0.084103,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,17:36:52,5,5.733935,0.012847,0.023768,0.029250,-999.000000,-999.000000,0.038237,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.063899,-999.000000,-999.000000,0.057984,-999.000000,-999.000000,0.063424,0.060854,0.268041,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000745,0.000217,0.000608,-999.000000,-999.000000,0.000238,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000235,-999.000000,-999.000000,0.000533,-999.000000,-999.000000,0.000387,0.000311,0.001926,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.141425,-0.012567,1.102752,1.417761,0.214189,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,79.016207,5.117554,-9.900000,353.633766,0.084103,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,17:40:51,5,5.736701,0.014090,0.025047,0.030327,-999.000000,-999.000000,0.038869,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.065162,-999.000000,-999.000000,0.058885,-999.000000,-999.000000,0.064925,0.062390,0.266982,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000720,0.000740,0.000874,-999.000000,-999.000000,0.000552,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000514,-999.000000,-999.000000,0.000514,-999.000000,-999.000000,0.000982,0.001326,0.000989,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.116262,0.002251,1.102793,1.389013,0.252499,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,78.804809,5.026910,-9.800000,353.635221,0.084104,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,17:51:53,5,5.744363,0.013694,0.024551,0.029830,-999.000000,-999.000000,0.038769,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.065083,-999.000000,-999.000000,0.058680,-999.000000,-999.000000,0.063741,0.060628,0.275090,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000610,0.002239,0.001813,-999.000000,-999.000000,0.001894,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003069,-999.000000,-999.000000,0.001579,-999.000000,-999.000000,0.001140,0.001792,0.007002,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.134579,-0.061224,1.101837,1.415967,0.153418,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,78.264512,4.809163,-9.700000,353.639253,0.084104,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,17:55:33,5,5.746910,0.014457,0.025389,0.030706,-999.000000,-999.000000,0.039379,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.065957,-999.000000,-999.000000,0.059349,-999.000000,-999.000000,0.065257,0.062331,0.275339,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001302,0.002006,0.001822,-999.000000,-999.000000,0.001668,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002487,-999.000000,-999.000000,0.001106,-999.000000,-999.000000,0.001344,0.002614,0.003463,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.110805,-0.023207,1.092310,1.388428,0.218789,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,78.099896,4.746518,-9.600000,353.640592,0.084105,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,18:00:52,5,5.750602,0.015024,0.026624,0.031648,-999.000000,-999.000000,0.040421,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068017,-999.000000,-999.000000,0.060117,-999.000000,-999.000000,0.065513,0.062443,0.275352,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002742,0.005419,0.005680,-999.000000,-999.000000,0.005337,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.008166,-999.000000,-999.000000,0.003898,-999.000000,-999.000000,0.005373,0.006649,0.011647,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.093827,-0.120017,1.069567,1.389849,0.174332,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,77.874633,4.663395,-9.500000,353.642535,0.084105,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,18:06:52,5,5.754769,0.014539,0.028076,0.033057,-999.000000,-999.000000,0.042011,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.070816,-999.000000,-999.000000,0.061351,-999.000000,-999.000000,0.066881,0.064590,0.273529,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001631,0.003411,0.003047,-999.000000,-999.000000,0.003161,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005158,-999.000000,-999.000000,0.002260,-999.000000,-999.000000,0.003201,0.003344,0.007132,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.068293,-0.189852,1.035529,1.384331,0.224443,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,77.639704,4.579760,-9.400000,353.644727,0.084105,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,18:20:26,5,5.764190,0.032723,0.033498,0.037135,-999.000000,-999.000000,0.046191,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.078204,-999.000000,-999.000000,0.063310,-999.000000,-999.000000,0.070047,0.068387,0.267771,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.017929,0.003565,0.001221,-999.000000,-999.000000,0.000978,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001806,-999.000000,-999.000000,0.000595,-999.000000,-999.000000,0.000950,0.003154,0.003441,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.973093,-0.376016,0.916332,1.354889,0.325587,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,77.185025,4.426165,-9.500000,353.649684,0.084106,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,18:30:52,5,5.771435,0.015367,0.025518,0.030751,-999.000000,-999.000000,0.039158,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.066231,-999.000000,-999.000000,0.058670,-999.000000,-999.000000,0.063314,0.059973,0.270460,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001570,0.001593,0.001639,-999.000000,-999.000000,0.001699,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002000,-999.000000,-999.000000,0.001613,-999.000000,-999.000000,0.002083,0.002867,0.002205,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.101251,-0.148318,1.086760,1.394058,0.111182,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,76.908657,4.337770,-9.600000,353.653497,0.084107,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,18:43:40,5,5.780324,0.015278,0.025883,0.031088,-999.000000,-999.000000,0.039596,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.066674,-999.000000,-999.000000,0.059183,-999.000000,-999.000000,0.063501,0.060212,0.272107,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001027,0.001395,0.001128,-999.000000,-999.000000,0.001011,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000639,-999.000000,-999.000000,0.000535,-999.000000,-999.000000,0.001197,0.001700,0.002397,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.096037,-0.162453,1.079457,1.386261,0.091429,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,76.657980,4.260618,-9.200000,353.658173,0.084108,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,18:48:52,5,5.783935,0.015493,0.027079,0.032215,-999.000000,-999.000000,0.040736,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068298,-999.000000,-999.000000,0.059896,-999.000000,-999.000000,0.064449,0.061336,0.273470,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000529,0.000953,0.000989,-999.000000,-999.000000,0.001013,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000854,-999.000000,-999.000000,0.000793,-999.000000,-999.000000,0.001095,0.000821,0.002605,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.065672,-0.194845,1.045422,1.365584,0.116675,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,76.584209,4.238439,-9.300000,353.660073,0.084108,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,18:54:51,5,5.788090,0.015869,0.028667,0.033701,-999.000000,-999.000000,0.042290,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.071020,-999.000000,-999.000000,0.061117,-999.000000,-999.000000,0.065620,0.063049,0.271864,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001726,0.001407,0.001099,-999.000000,-999.000000,0.000796,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000655,-999.000000,-999.000000,0.000467,-999.000000,-999.000000,0.001354,0.001509,0.000629,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.037664,-0.270191,1.013290,1.355239,0.143168,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,76.519502,4.219175,-9.100000,353.662260,0.084109,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,19:06:54,5,5.796458,0.015399,0.026998,0.032293,-999.000000,-999.000000,0.040705,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068412,-999.000000,-999.000000,0.059996,-999.000000,-999.000000,0.064430,0.061220,0.275967,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000685,0.000873,0.000957,-999.000000,-999.000000,0.000818,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002149,-999.000000,-999.000000,0.001000,-999.000000,-999.000000,0.001086,0.001625,0.002297,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.065720,-0.202179,1.051552,1.364538,0.102680,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,76.454938,4.200131,-8.700000,353.666662,0.084109,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,19:10:31,5,5.798970,0.016020,0.028774,0.033661,-999.000000,-999.000000,0.042298,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.071134,-999.000000,-999.000000,0.061126,-999.000000,-999.000000,0.065782,0.063128,0.277679,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000706,0.001741,0.001501,-999.000000,-999.000000,0.001754,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003222,-999.000000,-999.000000,0.001233,-999.000000,-999.000000,0.001804,0.002228,0.005526,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.040332,-0.266730,1.013994,1.360248,0.148174,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,76.452738,4.199485,-8.500000,353.667984,0.084110,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,19:19:35,5,5.805266,0.015587,0.026647,0.031854,-999.000000,-999.000000,0.040236,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068254,-999.000000,-999.000000,0.059973,-999.000000,-999.000000,0.064777,0.061287,0.281946,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000798,0.002492,0.002527,-999.000000,-999.000000,0.002572,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004116,-999.000000,-999.000000,0.001389,-999.000000,-999.000000,0.002001,0.002776,0.005754,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.086769,-0.173929,1.078509,1.385376,0.110462,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,76.482097,4.208121,-8.200000,353.671297,0.084110,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
05:01:2020,19:30:51,5,5.813090,0.015391,0.026796,0.032020,-999.000000,-999.000000,0.040618,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068621,-999.000000,-999.000000,0.060427,-999.000000,-999.000000,0.065495,0.061906,0.297976,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000538,0.003696,0.003108,-999.000000,-999.000000,0.003731,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.006004,-999.000000,-999.000000,0.002954,-999.000000,-999.000000,0.002847,0.003636,0.008623,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.087673,-0.153266,1.072465,1.385273,0.121139,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,76.587947,4.239557,-7.900000,353.675413,0.084111,09:01:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
